unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1546392660,2019-01-02 01:31:00,BTC/USD,3800.66,3803.05,3799.09,3803.05,6.37180348,24232.287224614
1546393560,2019-01-02 01:46:00,BTC/USD,3802.13,3802.13,3802.13,3802.13,0.0,0.0
1546394460,2019-01-02 02:01:00,BTC/USD,3793.73,3793.73,3793.73,3793.73,0.0,0.0
1546395360,2019-01-02 02:16:00,BTC/USD,3796.25,3796.25,3796.25,3796.25,0.123048,467.12097
1546396260,2019-01-02 02:31:00,BTC/USD,3803.55,3803.55,3803.55,3803.55,0.0,0.0
1546397160,2019-01-02 02:46:00,BTC/USD,3800.19,3800.19,3800.19,3800.19,0.0047866,18.189989454000003
1546398060,2019-01-02 03:01:00,BTC/USD,3800.52,3800.53,3799.64,3799.74,0.30454012,1157.1732755688
1546398960,2019-01-02 03:16:00,BTC/USD,3804.6,3807.82,3804.6,3807.16,1.2903786,4912.677790776
1546399860,2019-01-02 03:31:00,BTC/USD,3813.03,3813.03,3813.03,3813.03,0.0,0.0
1546400760,2019-01-02 03:46:00,BTC/USD,3799.35,3799.35,3799.35,3799.35,0.0,0.0
1546401660,2019-01-02 04:01:00,BTC/USD,3802.04,3802.04,3800.22,3800.22,1.64631428,6256.3564531416
1546402560,2019-01-02 04:16:00,BTC/USD,3798.42,3798.42,3798.42,3798.42,0.0,0.0
1546403460,2019-01-02 04:31:00,BTC/USD,3797.46,3797.46,3797.46,3797.46,0.0,0.0
1546404360,2019-01-02 04:46:00,BTC/USD,3798.9,3798.9,3798.9,3798.9,0.54137776,2056.639972464
1546405260,2019-01-02 05:01:00,BTC/USD,3799.28,3799.28,3799.28,3799.28,0.71935133,2733.0171210424
1546406160,2019-01-02 05:16:00,BTC/USD,3795.1,3795.1,3795.1,3795.1,0.0,0.0
1546407060,2019-01-02 05:31:00,BTC/USD,3798.4,3800.5,3798.4,3800.5,0.102645,390.1023225
1546407960,2019-01-02 05:46:00,BTC/USD,3801.62,3801.62,3801.62,3801.62,0.0,0.0
1546408860,2019-01-02 06:01:00,BTC/USD,3796.32,3797.9,3796.32,3797.9,0.17254818,655.320732822
1546409760,2019-01-02 06:16:00,BTC/USD,3794.38,3794.38,3794.38,3794.38,0.0,0.0
1546410660,2019-01-02 06:31:00,BTC/USD,3795.23,3795.23,3790.34,3790.34,0.33786709,1280.6311459106
1546411560,2019-01-02 06:46:00,BTC/USD,3786.47,3786.47,3786.31,3786.31,0.0988489,374.272578559
1546412460,2019-01-02 07:01:00,BTC/USD,3781.37,3782.16,3780.94,3782.15,2.74367939,10377.0070048885
1546413360,2019-01-02 07:16:00,BTC/USD,3789.94,3789.94,3788.0,3788.0,0.0067743,25.6610484
1546414260,2019-01-02 07:31:00,BTC/USD,3786.07,3791.7,3786.07,3790.01,1.45727651,5523.0925456651
1546415160,2019-01-02 07:46:00,BTC/USD,3792.38,3792.38,3792.38,3792.38,0.01763807,66.8902639066
1546416060,2019-01-02 08:01:00,BTC/USD,3800.29,3800.29,3798.43,3798.43,5.38,20435.5534
1546416960,2019-01-02 08:16:00,BTC/USD,3812.81,3812.81,3803.24,3809.4,4.47060763,17030.332705722
1546417860,2019-01-02 08:31:00,BTC/USD,3792.78,3793.18,3792.28,3792.28,0.05872061,222.6849948908
1546418760,2019-01-02 08:46:00,BTC/USD,3802.22,3802.22,3802.22,3802.22,0.0,0.0
1546419660,2019-01-02 09:01:00,BTC/USD,3797.96,3798.16,3794.81,3798.16,3.43106471,13031.7327389336
1546420560,2019-01-02 09:16:00,BTC/USD,3793.29,3793.29,3793.29,3793.29,1.0,3793.29
1546421460,2019-01-02 09:31:00,BTC/USD,3803.02,3808.0,3803.0,3803.0,28.7187634,109217.4572102
1546422360,2019-01-02 09:46:00,BTC/USD,3800.75,3805.0,3796.18,3803.55,7.258343,27607.470517650003
1546423260,2019-01-02 10:01:00,BTC/USD,3795.67,3795.67,3793.55,3793.55,0.14449193,548.1373610515
1546424160,2019-01-02 10:16:00,BTC/USD,3794.21,3794.21,3794.21,3794.21,0.0,0.0
1546425060,2019-01-02 10:31:00,BTC/USD,3792.77,3792.77,3792.77,3792.77,0.0,0.0
1546425960,2019-01-02 10:46:00,BTC/USD,3804.83,3804.83,3796.73,3802.01,9.43732687,35880.8111330087
1546426860,2019-01-02 11:01:00,BTC/USD,3810.09,3810.09,3810.09,3810.09,0.0,0.0
1546427760,2019-01-02 11:16:00,BTC/USD,3803.45,3806.28,3803.18,3806.28,6.25637816,23813.5270628448
1546428660,2019-01-02 11:31:00,BTC/USD,3810.77,3810.77,3810.6,3810.6,0.15703581,598.400657586
1546429560,2019-01-02 11:46:00,BTC/USD,3812.96,3815.0,3810.08,3815.0,40.3890193,154084.1086295
1546430460,2019-01-02 12:01:00,BTC/USD,3809.74,3809.74,3809.74,3809.74,0.00302042,11.5070148908
1546431360,2019-01-02 12:16:00,BTC/USD,3803.84,3803.84,3803.84,3803.84,0.27443,1043.8878112
1546432260,2019-01-02 12:31:00,BTC/USD,3801.29,3801.29,3797.72,3797.72,0.555136,2108.25108992
1546433160,2019-01-02 12:46:00,BTC/USD,3809.63,3810.0,3809.63,3810.0,1.9924958,7591.408998
1546434060,2019-01-02 13:01:00,BTC/USD,3816.88,3818.23,3815.33,3815.33,7.00219997,26715.703611540102
1546434960,2019-01-02 13:16:00,BTC/USD,3824.42,3828.15,3820.18,3820.18,8.26056972,31556.8632329496
1546435860,2019-01-02 13:31:00,BTC/USD,3823.92,3826.37,3823.92,3826.37,0.01464511,56.0376095507
1546436760,2019-01-02 13:46:00,BTC/USD,3839.49,3839.49,3839.49,3839.49,1.04928287,4028.7110865363
1546437660,2019-01-02 14:01:00,BTC/USD,3837.87,3842.95,3837.83,3839.49,1.73365765,6656.361210598499
1546438560,2019-01-02 14:16:00,BTC/USD,3831.45,3834.49,3822.63,3827.54,0.58471178,2238.0077264212
1546439460,2019-01-02 14:31:00,BTC/USD,3829.0,3829.0,3829.0,3829.0,4.38726537,16798.83910173
1546440360,2019-01-02 14:46:00,BTC/USD,3829.86,3832.92,3828.03,3828.03,5.94426856,22754.838375736803
1546441260,2019-01-02 15:01:00,BTC/USD,3830.28,3830.28,3826.71,3826.71,1.61151662,6166.8067649202
1546442160,2019-01-02 15:16:00,BTC/USD,3827.16,3827.16,3825.58,3825.58,0.10556668,403.8537796744
1546443060,2019-01-02 15:31:00,BTC/USD,3824.73,3826.0,3824.06,3824.06,2.968,11349.81008
1546443960,2019-01-02 15:46:00,BTC/USD,3819.24,3819.24,3816.1,3816.1,0.13438722,512.835070242
1546444860,2019-01-02 16:01:00,BTC/USD,3817.4,3818.84,3817.4,3817.61,0.86476117,3301.3208902037
1546445760,2019-01-02 16:16:00,BTC/USD,3825.0,3828.74,3825.0,3828.74,10.46687873,40074.95726870019
1546446660,2019-01-02 16:31:00,BTC/USD,3832.28,3832.28,3832.28,3832.28,0.01236339,47.3799722292
1546447560,2019-01-02 16:46:00,BTC/USD,3883.54,3890.0,3865.34,3867.7,82.80185289,320252.726422653
1546448460,2019-01-02 17:01:00,BTC/USD,3849.3,3849.3,3845.66,3845.66,0.04945274,190.1784241084
1546449360,2019-01-02 17:16:00,BTC/USD,3842.35,3845.0,3842.35,3845.0,0.234277,900.795065
1546450260,2019-01-02 17:31:00,BTC/USD,3844.23,3844.96,3844.23,3844.96,1.82265775,7008.04614244
1546451160,2019-01-02 17:46:00,BTC/USD,3854.76,3854.76,3854.76,3854.76,0.46701286,1800.2224922136
1546452060,2019-01-02 18:01:00,BTC/USD,3853.18,3854.84,3853.18,3853.67,1.467,5653.333890000001
1546452960,2019-01-02 18:16:00,BTC/USD,3835.84,3838.75,3835.84,3838.75,6.0095737,23069.251040875
1546453860,2019-01-02 18:31:00,BTC/USD,3840.06,3840.78,3840.02,3840.78,3.16000993,12136.9029389454
1546454760,2019-01-02 18:46:00,BTC/USD,3841.14,3845.0,3841.14,3842.66,2.83716427,10902.2576537582
1546455660,2019-01-02 19:01:00,BTC/USD,3845.68,3845.68,3839.31,3840.79,11.98286862,46023.6819670098
1546456560,2019-01-02 19:16:00,BTC/USD,3840.15,3842.22,3840.15,3842.22,3.13271044,12036.562706776798
1546457460,2019-01-02 19:31:00,BTC/USD,3838.75,3840.69,3829.98,3833.68,7.70074979,29522.2104549272
1546458360,2019-01-02 19:46:00,BTC/USD,3844.0,3844.0,3841.5,3841.5,1.43,5493.344999999999
1546459260,2019-01-02 20:01:00,BTC/USD,3849.0,3849.0,3845.57,3845.57,3.07209266,11813.9473705162
1546460160,2019-01-02 20:16:00,BTC/USD,3840.59,3841.06,3840.33,3840.33,4.09278665,15717.651355594498
1546461060,2019-01-02 20:31:00,BTC/USD,3850.0,3850.0,3848.76,3848.76,0.36411202,1401.3797780952
1546461960,2019-01-02 20:46:00,BTC/USD,3864.56,3864.56,3850.65,3850.65,2.84106633,10939.9520636145
1546462860,2019-01-02 21:01:00,BTC/USD,3885.58,3885.58,3880.38,3883.83,25.54636154,99217.7253398982
1546463760,2019-01-02 21:16:00,BTC/USD,3873.5,3876.0,3873.5,3876.0,4.0203568,15582.9029568
1546464660,2019-01-02 21:31:00,BTC/USD,3874.99,3874.99,3874.99,3874.99,0.0,0.0
1546465560,2019-01-02 21:46:00,BTC/USD,3883.35,3883.94,3879.8,3879.8,2.56486963,9951.181190474
1546466460,2019-01-02 22:01:00,BTC/USD,3887.6,3887.6,3887.6,3887.6,0.0,0.0
1546467360,2019-01-02 22:16:00,BTC/USD,3877.0,3877.0,3877.0,3877.0,2.803457,10869.002789
1546468260,2019-01-02 22:31:00,BTC/USD,3876.35,3879.29,3876.35,3879.29,1.5178074,5888.015068746
1546469160,2019-01-02 22:46:00,BTC/USD,3880.73,3880.73,3880.73,3880.73,0.1,388.073
1546470060,2019-01-02 23:01:00,BTC/USD,3899.43,3899.93,3898.0,3898.0,1.02841311,4008.75430278
1546470960,2019-01-02 23:16:00,BTC/USD,3903.93,3904.04,3903.93,3904.04,0.17987468,702.2379457072001
1546471860,2019-01-02 23:31:00,BTC/USD,3904.85,3905.69,3904.85,3905.69,8.24305305,32194.809866854503
1546472760,2019-01-02 23:46:00,BTC/USD,3892.19,3892.19,3890.08,3890.08,2.02,7857.9616
1546473660,2019-01-03 00:01:00,BTC/USD,3890.5,3890.5,3890.49,3890.49,0.06601937,256.84769879129993
1546474560,2019-01-03 00:16:00,BTC/USD,3887.29,3887.29,3887.29,3887.29,0.03,116.6187
1546475460,2019-01-03 00:31:00,BTC/USD,3879.34,3882.25,3879.34,3882.25,1.38102131,5361.4699807475
1546476360,2019-01-03 00:46:00,BTC/USD,3882.22,3882.22,3882.22,3882.22,0.0,0.0
1546477260,2019-01-03 01:01:00,BTC/USD,3868.45,3868.45,3868.45,3868.45,0.0,0.0
1546478160,2019-01-03 01:16:00,BTC/USD,3865.15,3865.15,3852.05,3852.05,12.29999638,47380.20105557901
1546479060,2019-01-03 01:31:00,BTC/USD,3859.85,3861.77,3859.85,3861.77,0.60199268,2324.7572718436
1546479960,2019-01-03 01:46:00,BTC/USD,3867.44,3867.44,3867.44,3867.44,0.04255139,164.5649477416
1546480860,2019-01-03 02:01:00,BTC/USD,3862.97,3862.97,3862.97,3862.97,0.0,0.0
1546481760,2019-01-03 02:16:00,BTC/USD,3870.97,3871.91,3870.97,3871.91,0.1057,409.260887
1546482660,2019-01-03 02:31:00,BTC/USD,3870.94,3870.99,3870.94,3870.99,0.761,2945.82339
1546483560,2019-01-03 02:46:00,BTC/USD,3859.2,3860.43,3859.2,3860.43,0.1648411,636.3575276729999
1546484460,2019-01-03 03:01:00,BTC/USD,3867.64,3867.64,3867.64,3867.64,0.0,0.0
1546485360,2019-01-03 03:16:00,BTC/USD,3876.0,3876.0,3876.0,3876.0,0.0,0.0
1546486260,2019-01-03 03:31:00,BTC/USD,3874.42,3874.42,3874.42,3874.42,0.014579,56.48516918
1546487160,2019-01-03 03:46:00,BTC/USD,3873.44,3873.44,3871.07,3871.07,0.58906464,2280.3104559648
1546488060,2019-01-03 04:01:00,BTC/USD,3874.15,3876.93,3869.64,3869.64,5.47541794,21187.8962773416
1546488960,2019-01-03 04:16:00,BTC/USD,3875.35,3875.35,3875.35,3875.35,0.0,0.0
1546489860,2019-01-03 04:31:00,BTC/USD,3875.98,3875.98,3875.98,3875.98,0.063209,244.99681982
1546490760,2019-01-03 04:46:00,BTC/USD,3865.65,3870.77,3864.11,3864.11,0.19646797,759.1738475567
1546491660,2019-01-03 05:01:00,BTC/USD,3864.07,3865.99,3864.07,3865.99,0.09907945,383.0401629055
1546492560,2019-01-03 05:16:00,BTC/USD,3863.1,3863.1,3863.1,3863.1,0.04223497,163.157912607
1546493460,2019-01-03 05:31:00,BTC/USD,3844.78,3844.78,3844.78,3844.78,0.00985752,37.8999957456
1546494360,2019-01-03 05:46:00,BTC/USD,3842.92,3842.92,3842.92,3842.92,0.5,1921.46
1546495260,2019-01-03 06:01:00,BTC/USD,3848.18,3848.18,3848.18,3848.18,0.063673,245.02516514
1546496160,2019-01-03 06:16:00,BTC/USD,3847.44,3847.44,3847.44,3847.44,0.02314784,89.0599255296
1546497060,2019-01-03 06:31:00,BTC/USD,3848.59,3850.5,3848.59,3850.5,0.09756875,375.688471875
1546497960,2019-01-03 06:46:00,BTC/USD,3844.17,3844.17,3844.17,3844.17,0.02464429,94.7368402893
1546498860,2019-01-03 07:01:00,BTC/USD,3844.08,3848.0,3844.08,3848.0,0.21743286,836.68164528
1546499760,2019-01-03 07:16:00,BTC/USD,3852.14,3855.3,3852.14,3855.3,5.821821,22444.8665013
1546500660,2019-01-03 07:31:00,BTC/USD,3852.9,3853.0,3852.62,3852.62,0.67072639,2584.0539046418
1546501560,2019-01-03 07:46:00,BTC/USD,3856.63,3856.63,3855.69,3856.41,2.44278765,9420.3907213365
1546502460,2019-01-03 08:01:00,BTC/USD,3848.77,3848.77,3847.45,3847.45,0.5569943,2143.007719535
1546503360,2019-01-03 08:16:00,BTC/USD,3847.63,3847.63,3841.28,3841.28,5.001366,19211.64718848
1546504260,2019-01-03 08:31:00,BTC/USD,3849.01,3849.01,3849.01,3849.01,0.005,19.245050000000003
1546505160,2019-01-03 08:46:00,BTC/USD,3844.48,3844.48,3838.48,3839.0,7.90916735,30363.29345665
1546506060,2019-01-03 09:01:00,BTC/USD,3831.69,3834.85,3827.12,3830.04,1.47037794,5631.606325317601
1546506960,2019-01-03 09:16:00,BTC/USD,3831.43,3831.43,3831.43,3831.43,0.0,0.0
1546507860,2019-01-03 09:31:00,BTC/USD,3834.36,3834.36,3834.36,3834.36,0.0035608,13.653389088
1546508760,2019-01-03 09:46:00,BTC/USD,3828.35,3828.35,3828.35,3828.35,0.0,0.0
1546509660,2019-01-03 10:01:00,BTC/USD,3832.38,3832.38,3832.38,3832.38,0.0,0.0
1546510560,2019-01-03 10:16:00,BTC/USD,3841.68,3841.68,3834.97,3838.03,0.28258384,1084.5652554352
1546511460,2019-01-03 10:31:00,BTC/USD,3839.54,3839.54,3839.54,3839.54,0.26083932,1001.5030027128
1546512360,2019-01-03 10:46:00,BTC/USD,3847.11,3847.96,3846.26,3847.96,0.11052302,425.2881600392
1546513260,2019-01-03 11:01:00,BTC/USD,3835.15,3835.15,3835.15,3835.15,0.004356,16.7059134
1546514160,2019-01-03 11:16:00,BTC/USD,3834.41,3834.41,3830.01,3830.01,0.53508796,2049.3922376796004
1546515060,2019-01-03 11:31:00,BTC/USD,3831.38,3831.38,3830.18,3830.97,0.32900947,1260.4254092859
1546515960,2019-01-03 11:46:00,BTC/USD,3826.99,3826.99,3826.99,3826.99,0.77310141,2958.6513650559
1546516860,2019-01-03 12:01:00,BTC/USD,3833.45,3833.81,3831.98,3833.81,5.38778086,20655.7281388766
1546517760,2019-01-03 12:16:00,BTC/USD,3833.36,3833.36,3833.36,3833.36,0.28112549,1077.6552083464
1546518660,2019-01-03 12:31:00,BTC/USD,3831.8,3831.8,3828.8,3828.8,0.160525,614.6181200000001
