unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1577888160,2020-01-01 14:16:00,BTC/USD,7196.26,7204.69,7196.26,7197.53,0.42043146,3026.0680462938
1577889060,2020-01-01 14:31:00,BTC/USD,7210.15,7214.69,7210.15,7212.0,1.26190395,9100.8512874
1577889960,2020-01-01 14:46:00,BTC/USD,7205.86,7205.86,7199.05,7199.05,0.10113407,728.0692266335001
1577890860,2020-01-01 15:01:00,BTC/USD,7198.2,7198.2,7198.2,7198.2,0.032442,233.5240044
1577891760,2020-01-01 15:16:00,BTC/USD,7207.83,7207.83,7202.1,7207.8,0.57305994,4130.501435532001
1577892660,2020-01-01 15:31:00,BTC/USD,7201.46,7204.91,7200.0,7204.91,0.11699159,842.9138767069
1577893560,2020-01-01 15:46:00,BTC/USD,7220.86,7220.86,7218.69,7218.69,0.02469481,178.2641779989
1577894460,2020-01-01 16:01:00,BTC/USD,7212.83,7216.73,7212.83,7213.02,0.24366835,1757.584681917
1577895360,2020-01-01 16:16:00,BTC/USD,7205.13,7209.88,7205.13,7209.88,0.10885549,784.8350202412
1577896260,2020-01-01 16:31:00,BTC/USD,7197.0,7197.0,7197.0,7197.0,0.01562475,112.45132575
1577897160,2020-01-01 16:46:00,BTC/USD,7202.42,7202.42,7202.42,7202.42,0.02274751,163.8371209742
1577898060,2020-01-01 17:01:00,BTC/USD,7228.15,7228.15,7215.37,7215.37,1.67117286,12058.1305188582
1577898960,2020-01-01 17:16:00,BTC/USD,7222.0,7224.21,7218.18,7218.18,1.10011471,7940.8259974278
1577899860,2020-01-01 17:31:00,BTC/USD,7218.39,7220.0,7218.39,7220.0,0.03257185,235.168757
1577900760,2020-01-01 17:46:00,BTC/USD,7220.8,7224.93,7220.45,7224.93,0.03956256,285.8367266208
1577901660,2020-01-01 18:01:00,BTC/USD,7220.0,7224.35,7220.0,7224.35,0.06741251,487.0115666185
1577902560,2020-01-01 18:16:00,BTC/USD,7223.33,7223.33,7223.33,7223.33,0.0,0.0
1577903460,2020-01-01 18:31:00,BTC/USD,7210.46,7210.46,7205.13,7205.77,0.21307784,1535.3899071368
1577904360,2020-01-01 18:46:00,BTC/USD,7211.41,7211.41,7211.41,7211.41,0.0,0.0
1577905260,2020-01-01 19:01:00,BTC/USD,7213.08,7222.75,7213.08,7222.75,1.26987089,9171.9599707475
1577906160,2020-01-01 19:16:00,BTC/USD,7217.17,7217.17,7213.14,7215.0,0.0332121,239.6253015
1577907060,2020-01-01 19:31:00,BTC/USD,7206.94,7206.94,7205.8,7205.8,0.0243034,175.12543972
1577907960,2020-01-01 19:46:00,BTC/USD,7215.29,7217.01,7209.03,7215.34,3.69951024,26693.2242150816
1577908860,2020-01-01 20:01:00,BTC/USD,7206.65,7214.04,7206.48,7214.04,0.32829182,2368.3103211528
1577909760,2020-01-01 20:16:00,BTC/USD,7209.04,7214.97,7208.43,7208.43,0.25655231,1849.3393679733
1577910660,2020-01-01 20:31:00,BTC/USD,7218.2,7218.2,7213.96,7213.96,0.09477777,683.7230416692
1577911560,2020-01-01 20:46:00,BTC/USD,7210.51,7215.95,7207.28,7207.38,1.07269374,7731.3114078012
1577912460,2020-01-01 21:01:00,BTC/USD,7216.65,7216.65,7209.57,7212.0,0.27884264,2011.01311968
1577913360,2020-01-01 21:16:00,BTC/USD,7212.0,7212.0,7206.86,7206.86,0.66095406,4763.4033768516
1577914260,2020-01-01 21:31:00,BTC/USD,7206.3,7207.42,7204.21,7204.21,0.0392553,282.803424813
1577915160,2020-01-01 21:46:00,BTC/USD,7208.23,7213.53,7208.23,7213.53,0.01521215,109.7333003895
1577916060,2020-01-01 22:01:00,BTC/USD,7207.53,7207.53,7207.53,7207.53,0.29551497,2129.9330117241
1577916960,2020-01-01 22:16:00,BTC/USD,7204.0,7206.86,7204.0,7206.86,0.25157494,1813.0653720884
1577917860,2020-01-01 22:31:00,BTC/USD,7196.62,7196.62,7195.13,7195.13,0.17072456,1228.3854033928
1577918760,2020-01-01 22:46:00,BTC/USD,7170.1,7177.56,7170.0,7170.0,0.61353602,4399.0532634
1577919660,2020-01-01 23:01:00,BTC/USD,7165.39,7169.67,7165.14,7165.14,0.06479105,464.236943997
1577920560,2020-01-01 23:16:00,BTC/USD,7160.0,7163.74,7155.46,7155.46,1.03507743,7406.4551472678
1577921460,2020-01-01 23:31:00,BTC/USD,7165.0,7169.58,7165.0,7168.57,0.08690912,623.0141103584
1577922360,2020-01-01 23:46:00,BTC/USD,7174.6,7175.92,7170.02,7175.92,0.64890878,4656.5174925776
1577923260,2020-01-02 00:01:00,BTC/USD,7169.7,7176.23,7169.7,7169.7,0.94082416,6745.426979952
1577924160,2020-01-02 00:16:00,BTC/USD,7168.83,7174.52,7168.82,7168.83,0.17478327,1252.9915494741
1577925060,2020-01-02 00:31:00,BTC/USD,7176.42,7176.42,7171.16,7176.42,0.0478928,343.698847776
1577925960,2020-01-02 00:46:00,BTC/USD,7177.59,7184.94,7177.59,7184.94,0.25895866,1860.6024345804
1577926860,2020-01-02 01:01:00,BTC/USD,7184.86,7184.86,7178.91,7178.91,0.01842041,132.2384655531
1577927760,2020-01-02 01:16:00,BTC/USD,7173.17,7173.17,7173.17,7173.17,0.02527944,181.3337206248
1577928660,2020-01-02 01:31:00,BTC/USD,7166.0,7166.0,7166.0,7166.0,0.02997704,214.81546864
1577929560,2020-01-02 01:46:00,BTC/USD,7161.34,7161.35,7161.34,7161.35,0.02467964,176.739539914
1577930460,2020-01-02 02:01:00,BTC/USD,7158.88,7166.01,7148.11,7148.11,14.37919461,102784.0647836871
1577931360,2020-01-02 02:16:00,BTC/USD,7136.27,7140.38,7133.67,7134.61,3.64029828,25972.1085114708
1577932260,2020-01-02 02:31:00,BTC/USD,7130.9,7133.2,7126.24,7132.48,2.83134,20194.4759232
1577933160,2020-01-02 02:46:00,BTC/USD,7136.64,7140.16,7136.64,7140.16,0.04712577,336.4855379232
1577934060,2020-01-02 03:01:00,BTC/USD,7136.5,7137.9,7133.72,7133.72,0.36391201,2596.0463839772
1577934960,2020-01-02 03:16:00,BTC/USD,7125.01,7134.66,7122.9,7131.98,5.42958838,38723.7157343924
1577935860,2020-01-02 03:31:00,BTC/USD,7131.52,7131.52,7123.8,7123.8,0.27009617,1924.111095846
1577936760,2020-01-02 03:46:00,BTC/USD,7115.29,7118.83,7112.0,7117.38,1.04526242,7439.529842859601
1577937660,2020-01-02 04:01:00,BTC/USD,7090.0,7092.47,7080.0,7086.31,31.29168943,221742.6117247033
1577938560,2020-01-02 04:16:00,BTC/USD,7120.27,7124.92,7119.68,7124.92,0.97805638,6968.5734629896
1577939460,2020-01-02 04:31:00,BTC/USD,7105.01,7109.0,7104.32,7109.0,0.0796186,566.0086274
1577940360,2020-01-02 04:46:00,BTC/USD,7113.4,7119.52,7113.39,7119.52,0.15812023,1125.7401398896
1577941260,2020-01-02 05:01:00,BTC/USD,7110.57,7110.91,7106.22,7110.91,0.36557878,2599.5978024898
1577942160,2020-01-02 05:16:00,BTC/USD,7115.71,7120.18,7115.0,7115.0,0.09628428,685.0626522
1577943060,2020-01-02 05:31:00,BTC/USD,7111.46,7112.73,7111.46,7112.73,0.02367963,168.4268146899
1577943960,2020-01-02 05:46:00,BTC/USD,7108.47,7114.31,7107.29,7107.29,0.95638259,6797.288418081101
1577944860,2020-01-02 06:01:00,BTC/USD,7109.3,7109.3,7105.44,7105.44,0.53714093,3816.6226496592
1577945760,2020-01-02 06:16:00,BTC/USD,7114.51,7114.51,7108.55,7108.55,0.09434109,670.6283553195001
1577946660,2020-01-02 06:31:00,BTC/USD,7118.45,7118.45,7113.6,7113.6,0.07311025,520.0770744
1577947560,2020-01-02 06:46:00,BTC/USD,7113.31,7113.31,7106.65,7106.65,0.11542144,820.2597765759999
1577948460,2020-01-02 07:01:00,BTC/USD,7105.33,7108.89,7105.33,7108.89,1.43253837,10183.7576931093
1577949360,2020-01-02 07:16:00,BTC/USD,7088.63,7091.64,7087.72,7091.64,0.29211165,2071.550661606
1577950260,2020-01-02 07:31:00,BTC/USD,7069.26,7077.39,7069.18,7074.86,12.61860223,89274.8441729378
1577951160,2020-01-02 07:46:00,BTC/USD,7090.32,7090.32,7090.32,7090.32,0.014104,100.00187328
1577952060,2020-01-02 08:01:00,BTC/USD,7079.94,7082.92,7079.94,7082.92,2.123537,15040.842688039998
1577952960,2020-01-02 08:16:00,BTC/USD,7108.37,7114.36,7108.37,7114.36,0.24686587,1756.2926708931998
1577953860,2020-01-02 08:31:00,BTC/USD,7109.28,7109.28,7108.2,7108.2,0.05912209,420.251640138
1577954760,2020-01-02 08:46:00,BTC/USD,7114.48,7121.24,7114.48,7121.24,0.02957922,210.6407246328
1577955660,2020-01-02 09:01:00,BTC/USD,7120.33,7125.49,7118.17,7125.46,5.05803407,36040.8194444222
1577956560,2020-01-02 09:16:00,BTC/USD,7119.0,7123.59,7117.88,7119.63,0.11466094,816.3434682522001
1577957460,2020-01-02 09:31:00,BTC/USD,7110.03,7116.84,7109.0,7113.96,1.65841697,11797.9119879012
1577958360,2020-01-02 09:46:00,BTC/USD,7115.74,7120.1,7115.74,7120.1,0.05559468,395.839681068
1577959260,2020-01-02 10:01:00,BTC/USD,7137.38,7137.38,7137.38,7137.38,0.35552745,2537.5345110810003
1577960160,2020-01-02 10:16:00,BTC/USD,7140.98,7141.99,7135.8,7138.76,4.07644096,29100.7336676096
1577961060,2020-01-02 10:31:00,BTC/USD,7150.48,7150.48,7142.85,7142.85,4.42067728,31576.234709448
1577961960,2020-01-02 10:46:00,BTC/USD,7142.71,7143.27,7135.95,7135.95,0.08990583,641.5635075885
1577962860,2020-01-02 11:01:00,BTC/USD,7135.04,7141.55,7135.04,7136.0,0.13916538,993.08415168
1577963760,2020-01-02 11:16:00,BTC/USD,7141.81,7141.81,7137.75,7137.75,0.07133642,509.181531855
1577964660,2020-01-02 11:31:00,BTC/USD,7127.43,7127.43,7123.38,7127.43,0.73040776,5205.9301808568
1577965560,2020-01-02 11:46:00,BTC/USD,7127.44,7127.44,7124.21,7124.21,0.01115644,79.4808214124
1577966460,2020-01-02 12:01:00,BTC/USD,7119.98,7129.63,7119.98,7129.63,2.10761956,15026.5476435628
1577967360,2020-01-02 12:16:00,BTC/USD,7139.75,7140.21,7135.68,7135.68,0.08028013,572.8533180384001
1577968260,2020-01-02 12:31:00,BTC/USD,7125.89,7130.22,7125.89,7130.22,0.02474191,176.4152615202
1577969160,2020-01-02 12:46:00,BTC/USD,7127.5,7131.45,7126.17,7131.45,1.96551912,14017.001328324
1577970060,2020-01-02 13:01:00,BTC/USD,7134.08,7136.16,7133.44,7135.56,1.01072417,7212.082958485201
1577970960,2020-01-02 13:16:00,BTC/USD,7125.5,7127.02,7125.5,7127.02,0.47816325,3407.8790460150003
1577971860,2020-01-02 13:31:00,BTC/USD,7107.22,7108.33,7099.62,7108.33,12.89091199,91632.8564258767
1577972760,2020-01-02 13:46:00,BTC/USD,7093.01,7102.2,7093.01,7094.83,2.57846392,18293.7631735336
1577973660,2020-01-02 14:01:00,BTC/USD,7108.99,7118.36,7108.99,7110.55,4.12446102,29327.186305761003
1577974560,2020-01-02 14:16:00,BTC/USD,7102.2,7107.21,7102.2,7102.2,0.03841475,272.82923745
1577975460,2020-01-02 14:31:00,BTC/USD,7108.49,7108.49,7108.49,7108.49,0.204,1450.13196
1577976360,2020-01-02 14:46:00,BTC/USD,7131.56,7138.56,7130.07,7138.56,3.77398911,26940.8477010816
1577977260,2020-01-02 15:01:00,BTC/USD,7120.0,7122.18,7116.31,7122.18,1.32082707,9407.1681414126
1577978160,2020-01-02 15:16:00,BTC/USD,7124.32,7126.58,7119.8,7119.8,1.40543235,10006.39724553
1577979060,2020-01-02 15:31:00,BTC/USD,7106.26,7111.52,7104.77,7104.77,2.26202968,16071.2006095736
1577979960,2020-01-02 15:46:00,BTC/USD,7103.32,7103.32,7102.73,7102.73,1.01439421,7204.9681871933
1577980860,2020-01-02 16:01:00,BTC/USD,7108.81,7125.0,7108.81,7122.59,10.44761624,74414.0869548616
1577981760,2020-01-02 16:16:00,BTC/USD,7095.5,7095.5,7088.0,7088.0,4.36618212,30947.498866560003
1577982660,2020-01-02 16:31:00,BTC/USD,7096.8,7096.8,7089.13,7096.51,0.06717177,476.6851375227001
1577983560,2020-01-02 16:46:00,BTC/USD,7082.54,7089.19,7077.21,7077.21,3.25758116,23054.5859613636
1577984460,2020-01-02 17:01:00,BTC/USD,7001.0,7001.0,6964.01,6987.46,125.48300515,876807.479165419
1577985360,2020-01-02 17:16:00,BTC/USD,6951.04,6957.53,6945.65,6957.53,4.13140237,28744.355931346097
1577986260,2020-01-02 17:31:00,BTC/USD,6931.53,6938.93,6925.98,6938.28,1.62570837,11279.6198694036
1577987160,2020-01-02 17:46:00,BTC/USD,6952.94,6954.96,6947.43,6948.92,0.09847844,684.3188012848
1577988060,2020-01-02 18:01:00,BTC/USD,6934.52,6936.49,6927.92,6927.92,7.20195169,49894.5451521848
1577988960,2020-01-02 18:16:00,BTC/USD,6940.91,6948.1,6935.87,6942.88,18.9657054,131676.61670755202
1577989860,2020-01-02 18:31:00,BTC/USD,6943.57,6945.42,6936.69,6940.13,2.05718805,14277.1525014465
1577990760,2020-01-02 18:46:00,BTC/USD,6955.95,6955.95,6951.98,6951.98,3.70555676,25760.9564843848
1577991660,2020-01-02 19:01:00,BTC/USD,6958.03,6958.08,6953.18,6953.18,1.08227912,7525.281531601599
1577992560,2020-01-02 19:16:00,BTC/USD,6960.0,6964.35,6958.95,6963.24,9.33143351,64977.0110741724
1577993460,2020-01-02 19:31:00,BTC/USD,6958.71,6998.87,6951.03,6962.39,117.46888359,817864.1804181802
1577994360,2020-01-02 19:46:00,BTC/USD,6975.0,6975.0,6970.93,6970.93,2.73634377,19074.8608766061
1577995260,2020-01-02 20:01:00,BTC/USD,6961.49,6961.49,6955.81,6961.01,2.81404123,19588.5691424423
1577996160,2020-01-02 20:16:00,BTC/USD,6955.64,6955.64,6948.99,6948.99,0.73987604,5141.3912031996
1577997060,2020-01-02 20:31:00,BTC/USD,6935.99,6947.65,6935.99,6947.65,7.18994713,49953.2361777445
1577997960,2020-01-02 20:46:00,BTC/USD,6938.21,6944.2,6938.21,6944.2,1.52709316,10604.440321672
1577998860,2020-01-02 21:01:00,BTC/USD,6928.59,6937.26,6928.59,6931.5,1.3855149,9603.69652935
1577999760,2020-01-02 21:16:00,BTC/USD,6939.02,6939.56,6939.02,6939.56,0.02656529,184.3514238724
1578000660,2020-01-02 21:31:00,BTC/USD,6944.33,6949.86,6943.89,6949.86,0.07516298,522.3721881828
1578001560,2020-01-02 21:46:00,BTC/USD,6961.76,6961.88,6959.44,6960.34,0.08558746,595.7178213364
1578002460,2020-01-02 22:01:00,BTC/USD,6960.18,6960.18,6953.36,6953.36,0.21610632,1502.6650412352
1578003360,2020-01-02 22:16:00,BTC/USD,6950.91,6952.19,6949.0,6952.19,0.69485716,4830.778999180399
1578004260,2020-01-02 22:31:00,BTC/USD,6954.0,6954.0,6949.05,6949.05,0.03562091,247.5314846355
1578005160,2020-01-02 22:46:00,BTC/USD,6955.47,6955.47,6951.0,6951.0,0.25885242,1799.28317142
1578006060,2020-01-02 23:01:00,BTC/USD,6952.6,6958.84,6952.6,6958.84,0.06287403,437.5303149252
1578006960,2020-01-02 23:16:00,BTC/USD,6944.63,6950.05,6944.63,6944.63,0.54231296,3766.1628514048
1578007860,2020-01-02 23:31:00,BTC/USD,6949.48,6951.5,6943.9,6945.2,7.31347207,50793.526220564
1578008760,2020-01-02 23:46:00,BTC/USD,6949.31,6951.47,6943.9,6951.47,1.39793895,9717.7306727565
1578009660,2020-01-03 00:01:00,BTC/USD,6946.37,6946.37,6940.01,6940.01,0.06191956,429.7223655956
1578010560,2020-01-03 00:16:00,BTC/USD,6941.45,6941.45,6941.45,6941.45,0.00818464,56.813269328
1578011460,2020-01-03 00:31:00,BTC/USD,6932.47,6936.91,6932.47,6936.91,0.02175726,150.9281544666
1578012360,2020-01-03 00:46:00,BTC/USD,6920.89,6925.73,6916.97,6916.97,2.30503693,15943.8712937021
1578013260,2020-01-03 01:01:00,BTC/USD,6921.08,6925.99,6921.08,6925.99,0.02947393,204.1361444407
1578014160,2020-01-03 01:16:00,BTC/USD,6916.17,6916.17,6915.59,6915.59,0.015005,103.76842795
1578015060,2020-01-03 01:31:00,BTC/USD,6918.32,6922.82,6918.32,6922.82,0.5164564,3575.334695048
1578015960,2020-01-03 01:46:00,BTC/USD,6893.3,6893.32,6885.0,6893.32,13.52445654,93228.4067563128
1578016860,2020-01-03 02:01:00,BTC/USD,6865.09,6865.09,6858.08,6860.0,2.8341626,19442.355436
1578017760,2020-01-03 02:16:00,BTC/USD,6894.86,6894.86,6891.78,6892.21,0.10450039,720.2386329619
1578018660,2020-01-03 02:31:00,BTC/USD,6925.4,6935.67,6923.16,6935.67,0.54327613,3767.9839565571
1578019560,2020-01-03 02:46:00,BTC/USD,6936.36,6941.11,6932.13,6941.11,1.51032911,10483.3604887121
1578020460,2020-01-03 03:01:00,BTC/USD,6939.3,6942.94,6931.31,6934.75,0.9805934,6800.170080649999
1578021360,2020-01-03 03:16:00,BTC/USD,6946.11,6946.64,6940.85,6946.64,0.62327174,4329.6443999536
1578022260,2020-01-03 03:31:00,BTC/USD,6936.18,6940.86,6936.18,6938.28,10.82030077,75074.2764264756
1578023160,2020-01-03 03:46:00,BTC/USD,6933.04,6934.94,6930.0,6930.0,0.99606952,6902.7617736
1578024060,2020-01-03 04:01:00,BTC/USD,6941.52,6942.88,6939.64,6939.64,2.06613714,14338.2479422296
1578024960,2020-01-03 04:16:00,BTC/USD,6968.76,6981.41,6965.01,6974.09,1.70912271,11919.5756005839
1578025860,2020-01-03 04:31:00,BTC/USD,7008.82,7017.09,7008.82,7011.9,0.04945804,346.794830676
1578026760,2020-01-03 04:46:00,BTC/USD,7198.51,7200.0,7145.8,7153.16,46.66294884,333787.5391243344
1578027660,2020-01-03 05:01:00,BTC/USD,7218.3,7229.78,7218.3,7228.57,13.61375497,98407.9807634929
1578028560,2020-01-03 05:16:00,BTC/USD,7175.36,7180.46,7175.1,7175.1,6.37669247,45753.406141497006
1578029460,2020-01-03 05:31:00,BTC/USD,7170.13,7176.57,7167.23,7176.57,3.78045739,27130.7170913523
1578030360,2020-01-03 05:46:00,BTC/USD,7174.08,7174.08,7165.0,7166.31,3.16732134,22698.0065920554
1578031260,2020-01-03 06:01:00,BTC/USD,7199.06,7203.38,7199.06,7203.38,0.28290458,2037.8691934804
1578032160,2020-01-03 06:16:00,BTC/USD,7186.0,7186.0,7178.81,7182.71,10.24892933,73615.08718788429
1578033060,2020-01-03 06:31:00,BTC/USD,7193.4,7193.4,7187.62,7191.05,0.09102715,654.5807870075
1578033960,2020-01-03 06:46:00,BTC/USD,7192.94,7192.94,7186.04,7187.96,0.04195302,301.5566296392
1578034860,2020-01-03 07:01:00,BTC/USD,7204.4,7204.8,7204.4,7204.64,1.64039587,11818.4617008368
1578035760,2020-01-03 07:16:00,BTC/USD,7202.77,7204.8,7194.66,7197.28,2.59557285,18681.064561848
1578036660,2020-01-03 07:31:00,BTC/USD,7216.6,7216.6,7209.36,7213.36,7.22363253,52106.6619466008
1578037560,2020-01-03 07:46:00,BTC/USD,7205.27,7211.49,7202.62,7205.82,1.61852627,11662.8089668914
1578038460,2020-01-03 08:01:00,BTC/USD,7200.25,7213.54,7199.36,7213.54,3.34101478,24100.5437561212
1578039360,2020-01-03 08:16:00,BTC/USD,7204.61,7210.2,7202.39,7204.74,16.70836168,120379.4017303632
1578040260,2020-01-03 08:31:00,BTC/USD,7207.86,7213.95,7205.96,7213.95,3.27213961,23605.0515395595
1578041160,2020-01-03 08:46:00,BTC/USD,7267.71,7270.74,7249.17,7261.75,10.59205993,76916.89119667749
1578042060,2020-01-03 09:01:00,BTC/USD,7254.77,7264.59,7251.23,7256.0,19.99860631,145109.88738536
1578042960,2020-01-03 09:16:00,BTC/USD,7307.0,7308.13,7300.19,7300.19,7.36131606,53739.0058880514
1578043860,2020-01-03 09:31:00,BTC/USD,7297.62,7302.81,7296.8,7302.81,6.53659014,47735.4758402934
1578044760,2020-01-03 09:46:00,BTC/USD,7304.67,7310.25,7302.36,7308.28,0.83371302,6093.0081898056
1578045660,2020-01-03 10:01:00,BTC/USD,7330.45,7334.81,7327.93,7331.23,4.71596813,34573.8470336999
1578046560,2020-01-03 10:16:00,BTC/USD,7341.92,7353.33,7341.92,7351.24,20.72538171,152357.2550418204
1578047460,2020-01-03 10:31:00,BTC/USD,7322.49,7322.94,7318.99,7318.99,2.32778099,17037.0057880001
1578048360,2020-01-03 10:46:00,BTC/USD,7290.31,7304.58,7290.31,7298.81,24.42623155,178282.4230994555
1578049260,2020-01-03 11:01:00,BTC/USD,7296.69,7296.69,7294.19,7294.19,0.25214943,1839.2258508117
1578050160,2020-01-03 11:16:00,BTC/USD,7320.0,7323.26,7312.85,7312.85,8.38651369,61329.3166379165
