unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1527386460,2018-05-27 02:01:00,BTC/USD,7296.87,7336.0,7295.4,7326.32,28.55751319,209221.4800341608
1527387360,2018-05-27 02:16:00,BTC/USD,7315.41,7315.42,7308.76,7308.76,0.24661937,1802.4817866812
1527388260,2018-05-27 02:31:00,BTC/USD,7310.35,7323.24,7308.0,7308.0,3.0661693,22407.5652444
1527389160,2018-05-27 02:46:00,BTC/USD,7308.99,7310.93,7296.22,7310.93,6.23757598,45602.4813594614
1527390060,2018-05-27 03:01:00,BTC/USD,7309.99,7311.99,7305.0,7305.0,0.25780919,1883.29613295
1527390960,2018-05-27 03:16:00,BTC/USD,7288.99,7294.09,7286.56,7287.62,3.13661113,22858.4300032106
1527391860,2018-05-27 03:31:00,BTC/USD,7278.78,7285.99,7276.47,7285.99,1.38154744,10065.9408323656
1527392760,2018-05-27 03:46:00,BTC/USD,7299.91,7299.91,7299.27,7299.32,0.26332814,1922.1163588648
1527393660,2018-05-27 04:01:00,BTC/USD,7294.99,7296.0,7289.59,7289.59,0.15816012,1152.9224291508
1527394560,2018-05-27 04:16:00,BTC/USD,7317.79,7317.79,7317.79,7317.79,0.0,0.0
1527395460,2018-05-27 04:31:00,BTC/USD,7302.81,7310.11,7302.81,7310.11,0.02314413,169.1861361543
1527396360,2018-05-27 04:46:00,BTC/USD,7298.27,7298.27,7298.27,7298.27,0.48601653,3547.0798604031
1527397260,2018-05-27 05:01:00,BTC/USD,7308.38,7317.4,7308.38,7317.4,0.0194653,142.43538622
1527398160,2018-05-27 05:16:00,BTC/USD,7301.2,7301.2,7301.2,7301.2,0.0860657,628.38288884
1527399060,2018-05-27 05:31:00,BTC/USD,7302.76,7302.76,7302.38,7302.38,0.30946801,2259.8530068638
1527399960,2018-05-27 05:46:00,BTC/USD,7275.29,7282.37,7265.0,7282.0,2.42392804,17651.043987279998
1527400860,2018-05-27 06:01:00,BTC/USD,7284.76,7286.86,7276.43,7286.86,0.23210047,1691.2836308242
1527401760,2018-05-27 06:16:00,BTC/USD,7297.44,7300.0,7288.99,7299.3,0.47329171,3454.698178803
1527402660,2018-05-27 06:31:00,BTC/USD,7303.12,7304.42,7303.12,7304.42,0.0751263,548.7540482459999
1527403560,2018-05-27 06:46:00,BTC/USD,7295.71,7298.09,7287.17,7287.17,1.32590673,9662.1077456541
1527404460,2018-05-27 07:01:00,BTC/USD,7300.45,7300.57,7300.44,7300.57,0.10125747,739.2372477579
1527405360,2018-05-27 07:16:00,BTC/USD,7298.62,7298.62,7298.62,7298.62,0.01793661,130.9125004782
1527406260,2018-05-27 07:31:00,BTC/USD,7285.0,7285.0,7285.0,7285.0,1.03651944,7551.0441204
1527407160,2018-05-27 07:46:00,BTC/USD,7325.57,7343.75,7325.57,7331.63,0.28516463,2090.7215562469
1527408060,2018-05-27 08:01:00,BTC/USD,7314.74,7314.74,7300.68,7311.38,3.38659106,24760.6541442628
1527408960,2018-05-27 08:16:00,BTC/USD,7322.16,7322.16,7319.5,7319.5,2.2279387,16307.39731465
1527409860,2018-05-27 08:31:00,BTC/USD,7305.5,7305.5,7288.1,7288.1,0.6689395,4875.29796995
1527410760,2018-05-27 08:46:00,BTC/USD,7308.38,7308.52,7301.0,7305.54,3.5783467,26141.754950718
1527411660,2018-05-27 09:01:00,BTC/USD,7301.63,7301.63,7297.1,7297.1,0.10633224,775.916988504
1527412560,2018-05-27 09:16:00,BTC/USD,7347.09,7347.09,7330.51,7340.57,0.89857151,6596.0270691607
1527413460,2018-05-27 09:31:00,BTC/USD,7325.12,7325.12,7324.88,7324.88,0.42644668,3123.6707573984004
1527414360,2018-05-27 09:46:00,BTC/USD,7326.63,7326.96,7322.99,7322.99,2.05742385,15066.4942793115
1527415260,2018-05-27 10:01:00,BTC/USD,7326.99,7335.0,7321.0,7335.0,0.46678072,3423.8365812
1527416160,2018-05-27 10:16:00,BTC/USD,7339.74,7340.0,7332.0,7340.0,0.17603547,1292.1003498
1527417060,2018-05-27 10:31:00,BTC/USD,7333.4,7344.56,7333.39,7344.56,0.09838144,722.5683889664
1527417960,2018-05-27 10:46:00,BTC/USD,7335.51,7335.51,7320.63,7329.67,11.50625107,84337.0232802469
1527418860,2018-05-27 11:01:00,BTC/USD,7336.2,7336.2,7326.0,7326.0,0.23535084,1724.18025384
1527419760,2018-05-27 11:16:00,BTC/USD,7328.04,7338.91,7327.16,7328.0,0.97812383,7167.6914262400005
1527420660,2018-05-27 11:31:00,BTC/USD,7335.48,7335.48,7330.99,7333.68,10.54825668,77357.5390489824
1527421560,2018-05-27 11:46:00,BTC/USD,7330.52,7342.4,7328.85,7331.19,0.27698497,2030.6294422143
1527422460,2018-05-27 12:01:00,BTC/USD,7340.12,7347.46,7339.12,7339.12,0.26388132,1936.6566732384
1527423360,2018-05-27 12:16:00,BTC/USD,7335.8,7335.8,7321.0,7325.45,1.9110535,13999.326861574998
1527424260,2018-05-27 12:31:00,BTC/USD,7320.69,7322.18,7312.08,7312.08,0.06942711,507.6565824888
