unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1609476360,2021-01-01 04:46:00,BTC/USD,29268.62,29277.01,29252.96,29257.08,5.10721639,149422.23849954118
1609477260,2021-01-01 05:01:00,BTC/USD,29290.35,29290.35,29258.99,29275.39,5.70476154,167009.1189405006
1609478160,2021-01-01 05:16:00,BTC/USD,29233.45,29238.1,29207.61,29207.61,6.19926456,181065.7015553016
1609479060,2021-01-01 05:31:00,BTC/USD,29227.35,29254.53,29227.35,29237.65,3.74471488,109486.663011232
1609479960,2021-01-01 05:46:00,BTC/USD,29247.88,29259.45,29232.46,29241.74,10.78647296,315415.2378133504
1609480860,2021-01-01 06:01:00,BTC/USD,29261.63,29271.85,29239.41,29271.85,6.54777913,191665.6085264905
1609481760,2021-01-01 06:16:00,BTC/USD,29268.75,29278.34,29268.24,29268.94,5.23518027,153228.1772118138
1609482660,2021-01-01 06:31:00,BTC/USD,29198.88,29232.77,29198.88,29209.76,5.45466321,159329.4032449296
1609483560,2021-01-01 06:46:00,BTC/USD,29246.25,29261.23,29235.56,29244.73,4.52513376,132336.3150250848
1609484460,2021-01-01 07:01:00,BTC/USD,29215.01,29252.12,29215.01,29250.66,1.08666962,31785.8035869492
1609485360,2021-01-01 07:16:00,BTC/USD,29020.85,29049.6,29009.6,29022.7,0.82116757,23832.500033839
1609486260,2021-01-01 07:31:00,BTC/USD,29076.91,29096.69,29071.04,29082.44,4.99328122,145216.8014837768
1609487160,2021-01-01 07:46:00,BTC/USD,29161.89,29164.66,29140.5,29145.48,9.41004601,274260.3077835348
1609488060,2021-01-01 08:01:00,BTC/USD,29206.76,29247.4,29206.76,29247.4,20.48181623,599039.872005302
1609488960,2021-01-01 08:16:00,BTC/USD,29053.09,29059.04,29018.68,29026.8,7.37539009,214083.973064412
1609489860,2021-01-01 08:31:00,BTC/USD,29135.21,29156.75,29121.53,29156.75,7.47277123,217881.7225603025
1609490760,2021-01-01 08:46:00,BTC/USD,29019.01,29065.46,29017.57,29056.07,1.83607169,53349.0275496583
1609491660,2021-01-01 09:01:00,BTC/USD,29099.91,29116.92,29098.36,29105.52,3.54292838,103118.7728226576
1609492560,2021-01-01 09:16:00,BTC/USD,29196.11,29204.02,29182.74,29204.02,1.53595916,44856.1820278232
1609493460,2021-01-01 09:31:00,BTC/USD,29268.48,29312.03,29265.05,29312.03,1.00625689,29495.4321473867
1609494360,2021-01-01 09:46:00,BTC/USD,29319.23,29329.55,29319.23,29319.5,0.14520959,4257.472574005
1609495260,2021-01-01 10:01:00,BTC/USD,29277.07,29295.65,29255.52,29258.63,5.21117757,152471.91638492912
1609496160,2021-01-01 10:16:00,BTC/USD,29366.9,29392.37,29353.81,29354.44,5.12634565,150481.005802186
1609497060,2021-01-01 10:31:00,BTC/USD,29306.01,29317.63,29305.58,29310.73,4.27922672,125427.25899870558
1609497960,2021-01-01 10:46:00,BTC/USD,29343.31,29360.48,29340.08,29356.89,6.47810598,190177.0446632022
1609498860,2021-01-01 11:01:00,BTC/USD,29343.22,29381.25,29321.24,29381.25,0.42669546,12536.845984125
1609499760,2021-01-01 11:16:00,BTC/USD,29375.43,29386.79,29350.0,29350.0,10.00327025,293595.9818375
1609500660,2021-01-01 11:31:00,BTC/USD,29490.0,29490.0,29453.32,29453.32,6.08724525,179289.58226673
1609501560,2021-01-01 11:46:00,BTC/USD,29340.45,29355.59,29329.79,29342.11,2.25409727,66139.9700470397
1609502460,2021-01-01 12:01:00,BTC/USD,29382.86,29390.85,29378.81,29390.85,4.06082344,119351.052601524
1609503360,2021-01-01 12:16:00,BTC/USD,29330.12,29348.03,29321.63,29346.78,4.84677171,142237.14308359378
1609504260,2021-01-01 12:31:00,BTC/USD,29559.54,29645.78,29559.54,29645.78,52.02593132,1542349.3142078295
1609505160,2021-01-01 12:46:00,BTC/USD,29531.7,29559.95,29500.01,29559.95,4.03081934,119150.818149433
1609506060,2021-01-01 13:01:00,BTC/USD,29350.3,29378.92,29350.3,29363.48,6.46522603,189841.5352273844
1609506960,2021-01-01 13:16:00,BTC/USD,29434.95,29486.26,29434.95,29472.41,5.24963788,154719.4799508908
1609507860,2021-01-01 13:31:00,BTC/USD,29488.31,29488.32,29470.63,29476.85,7.11601548,209757.720901638
1609508760,2021-01-01 13:46:00,BTC/USD,29507.77,29536.96,29507.77,29522.8,6.40098802,188975.089116856
1609509660,2021-01-01 14:01:00,BTC/USD,29534.5,29540.49,29420.0,29463.27,8.11048187,238961.3171659149
1609510560,2021-01-01 14:16:00,BTC/USD,29520.92,29525.89,29489.38,29491.88,6.25149086,184368.2182642168
1609511460,2021-01-01 14:31:00,BTC/USD,29521.52,29536.12,29513.54,29516.28,6.92971434,204539.3887794552
1609512360,2021-01-01 14:46:00,BTC/USD,29402.55,29452.19,29402.55,29431.64,8.83811691,260120.2751730324
1609513260,2021-01-01 15:01:00,BTC/USD,29394.02,29394.48,29359.95,29359.95,16.76950239,492351.7516952805
1609514160,2021-01-01 15:16:00,BTC/USD,29410.99,29433.59,29410.99,29432.72,1.61871062,47643.056439486405
1609515060,2021-01-01 15:31:00,BTC/USD,29314.39,29340.74,29309.22,29309.23,4.30984744,126318.30988387122
1609515960,2021-01-01 15:46:00,BTC/USD,29233.07,29277.01,29226.87,29268.65,2.16558178,63383.65516519701
1609516860,2021-01-01 16:01:00,BTC/USD,29308.0,29328.48,29288.69,29312.26,1.91289211,56071.1908802686
1609517760,2021-01-01 16:16:00,BTC/USD,29295.07,29329.74,29295.07,29306.9,3.14776319,92251.181033011
1609518660,2021-01-01 16:31:00,BTC/USD,29339.05,29358.41,29320.0,29343.23,6.36828737,186866.1210040051
1609519560,2021-01-01 16:46:00,BTC/USD,29402.55,29422.31,29402.55,29418.09,8.90031087,261830.1462016383
1609520460,2021-01-01 17:01:00,BTC/USD,29349.85,29376.79,29349.85,29361.35,3.92046851,115110.2480860885
1609521360,2021-01-01 17:16:00,BTC/USD,29416.91,29416.92,29396.92,29407.47,5.40057185,158817.1546617195
1609522260,2021-01-01 17:31:00,BTC/USD,29334.67,29335.85,29305.15,29318.12,2.99736493,87877.10470153159
1609523160,2021-01-01 17:46:00,BTC/USD,29081.22,29111.32,29000.0,29081.55,56.45825498,1641893.565113619
1609524060,2021-01-01 18:01:00,BTC/USD,29054.57,29138.12,29054.57,29138.12,38.37395626,1118144.942378631
1609524960,2021-01-01 18:16:00,BTC/USD,29296.93,29296.93,29276.98,29283.67,5.08234832,148829.8110279344
1609525860,2021-01-01 18:31:00,BTC/USD,29063.29,29119.35,29061.41,29119.35,2.20480133,64202.38160873549
1609526760,2021-01-01 18:46:00,BTC/USD,28802.99,28866.3,28778.34,28789.41,16.30374366,469375.1607626405
1609527660,2021-01-01 19:01:00,BTC/USD,29092.6,29105.36,29056.36,29065.19,7.87068168,228762.8584587192
1609528560,2021-01-01 19:16:00,BTC/USD,29081.69,29092.96,29068.4,29068.4,3.24687917,94381.582465228
1609529460,2021-01-01 19:31:00,BTC/USD,29111.71,29146.02,29104.24,29146.02,4.83930839,141046.57912110782
1609530360,2021-01-01 19:46:00,BTC/USD,29186.18,29213.05,29163.54,29172.28,14.83168575,432674.08957101
1609531260,2021-01-01 20:01:00,BTC/USD,28982.92,29067.01,28971.94,29067.01,2.30362761,66959.5667761461
1609532160,2021-01-01 20:16:00,BTC/USD,29246.91,29260.38,29241.31,29260.38,2.72675566,79785.9067787508
1609533060,2021-01-01 20:31:00,BTC/USD,29300.19,29312.48,29290.68,29294.1,7.28559776,213425.029341216
1609533960,2021-01-01 20:46:00,BTC/USD,29268.04,29299.0,29268.04,29299.0,1.20083354,35183.22188846
1609534860,2021-01-01 21:01:00,BTC/USD,29290.4,29308.23,29278.12,29289.5,2.98314018,87374.68430210999
1609535760,2021-01-01 21:16:00,BTC/USD,29269.15,29287.06,29252.25,29287.06,5.91711429,173294.8812380874
1609536660,2021-01-01 21:31:00,BTC/USD,29331.72,29349.0,29321.82,29344.07,3.40022658,99776.4867793806
1609537560,2021-01-01 21:46:00,BTC/USD,29255.86,29283.5,29255.86,29275.84,3.1755495,92966.87907408
1609538460,2021-01-01 22:01:00,BTC/USD,29202.34,29231.62,29202.34,29221.88,0.15909372,4649.0175945936
1609539360,2021-01-01 22:16:00,BTC/USD,29314.74,29333.11,29314.74,29333.11,0.59082699,17330.7930886389
1609540260,2021-01-01 22:31:00,BTC/USD,29361.42,29385.29,29354.3,29368.49,0.36502352,10720.1895968848
1609541160,2021-01-01 22:46:00,BTC/USD,29384.12,29384.12,29369.91,29371.4,1.71113635,50258.470190390006
1609542060,2021-01-01 23:01:00,BTC/USD,29339.61,29354.37,29332.22,29345.81,1.5068865,44220.804920565
1609542960,2021-01-01 23:16:00,BTC/USD,29324.05,29325.59,29311.32,29318.89,2.42113478,70984.9842899942
1609543860,2021-01-01 23:31:00,BTC/USD,29368.38,29398.42,29367.83,29384.51,3.4916972,102601.811290372
1609544760,2021-01-01 23:46:00,BTC/USD,29361.38,29378.11,29361.38,29361.58,1.72456327,50635.9024171666
1609545660,2021-01-02 00:01:00,BTC/USD,29387.29,29387.3,29355.7,29355.7,10.36641591,304313.39552918705
1609546560,2021-01-02 00:16:00,BTC/USD,29320.0,29320.0,29288.01,29297.82,5.50012024,161141.5327698768
1609547460,2021-01-02 00:31:00,BTC/USD,29106.23,29214.67,29106.23,29191.87,4.16342578,121538.1841244086
1609548360,2021-01-02 00:46:00,BTC/USD,29258.52,29265.44,29242.18,29247.3,4.05602123,118627.669720179
1609549260,2021-01-02 01:01:00,BTC/USD,29269.71,29285.35,29269.15,29275.63,3.79431036,111080.8262045268
1609550160,2021-01-02 01:16:00,BTC/USD,29276.32,29291.66,29271.74,29273.38,2.45174747,71770.9353533486
1609551060,2021-01-02 01:31:00,BTC/USD,29304.26,29332.11,29304.26,29317.32,0.65747868,19275.5128547376
1609551960,2021-01-02 01:46:00,BTC/USD,29459.09,29467.73,29448.45,29458.57,6.00725363,176965.10156710912
1609552860,2021-01-02 02:01:00,BTC/USD,29424.46,29455.59,29424.46,29439.61,0.85086394,25049.1025566634
1609553760,2021-01-02 02:16:00,BTC/USD,29474.63,29497.31,29474.42,29475.47,4.77840335,140845.6845908245
1609554660,2021-01-02 02:31:00,BTC/USD,29474.56,29474.56,29447.47,29447.47,1.57527279,46387.79822534131
1609555560,2021-01-02 02:46:00,BTC/USD,29457.08,29459.56,29420.21,29422.7,3.9155197,115205.16147719
1609556460,2021-01-02 03:01:00,BTC/USD,29446.26,29446.26,29415.86,29415.86,0.32395683,9529.4687573238
1609557360,2021-01-02 03:16:00,BTC/USD,29417.23,29430.99,29417.23,29430.99,0.23859973,7022.226267632701
1609558260,2021-01-02 03:31:00,BTC/USD,29394.61,29405.75,29394.61,29395.18,0.13200043,3880.1763999274
1609559160,2021-01-02 03:46:00,BTC/USD,29373.3,29390.71,29364.34,29390.71,1.5041186,44207.113578206
1609560060,2021-01-02 04:01:00,BTC/USD,29437.57,29439.06,29430.58,29431.78,0.43878998,12914.3701575644
1609560960,2021-01-02 04:16:00,BTC/USD,29351.9,29359.0,29324.71,29344.15,10.92973174,320723.687638321
1609561860,2021-01-02 04:31:00,BTC/USD,29350.06,29359.66,29330.81,29359.66,8.53616889,250619.01631297744
1609562760,2021-01-02 04:46:00,BTC/USD,29451.49,29495.18,29451.49,29477.7,3.32009474,97868.756717298
1609563660,2021-01-02 05:01:00,BTC/USD,29452.07,29485.12,29452.07,29475.34,1.1212612,33049.555098808
1609564560,2021-01-02 05:16:00,BTC/USD,29507.08,29514.9,29500.45,29500.78,2.47856376,73119.5641997328
1609565460,2021-01-02 05:31:00,BTC/USD,29573.5,29582.76,29561.88,29580.65,1.07834666,31898.195128129
1609566360,2021-01-02 05:46:00,BTC/USD,29622.39,29627.42,29599.87,29627.42,7.62053576,225776.8135865392
1609567260,2021-01-02 06:01:00,BTC/USD,29629.13,29633.54,29600.0,29600.0,1.41078786,41759.320656
1609568160,2021-01-02 06:16:00,BTC/USD,29670.95,29708.61,29641.17,29675.66,1.73058321,51356.1989416686
1609569060,2021-01-02 06:31:00,BTC/USD,29745.02,29749.49,29737.46,29739.5,2.03836942,60620.08736609
1609569960,2021-01-02 06:46:00,BTC/USD,29718.16,29752.89,29718.16,29741.96,3.64556648,108426.2924255008
1609570860,2021-01-02 07:01:00,BTC/USD,29788.21,29788.21,29775.42,29775.49,3.55523307,105858.8067234543
1609571760,2021-01-02 07:16:00,BTC/USD,29825.35,29825.35,29763.77,29788.48,2.23707374,66639.0263625152
1609572660,2021-01-02 07:31:00,BTC/USD,29804.1,29804.1,29757.15,29757.15,1.74079576,51801.120549684
1609573560,2021-01-02 07:46:00,BTC/USD,29822.97,29847.67,29822.97,29847.67,9.04885185,270087.1438976895
1609574460,2021-01-02 08:01:00,BTC/USD,29895.0,29898.0,29873.84,29885.97,9.04220478,270235.0607889366
1609575360,2021-01-02 08:16:00,BTC/USD,29822.23,29822.23,29773.1,29773.1,8.44577066,251456.774437246
1609576260,2021-01-02 08:31:00,BTC/USD,29775.0,29775.0,29721.62,29727.74,8.40746836,249935.0334643064
1609577160,2021-01-02 08:46:00,BTC/USD,29872.97,29898.5,29872.97,29882.62,0.8327974,24886.168241188
1609578060,2021-01-02 09:01:00,BTC/USD,29928.1,29928.1,29880.05,29881.23,7.75023185,231586.4604631755
1609578960,2021-01-02 09:16:00,BTC/USD,29817.16,29858.01,29817.16,29840.41,0.99554468,29707.4614245188
1609579860,2021-01-02 09:31:00,BTC/USD,29814.86,29816.75,29779.36,29779.36,2.27138232,67640.3118049152
1609580760,2021-01-02 09:46:00,BTC/USD,29840.01,29840.28,29823.64,29828.63,2.04831689,61098.48663456071
1609581660,2021-01-02 10:01:00,BTC/USD,29744.32,29744.32,29680.33,29695.29,2.40335603,71368.35428409869
1609582560,2021-01-02 10:16:00,BTC/USD,29777.35,29828.75,29777.35,29811.07,8.2683431,246488.15493811696
1609583460,2021-01-02 10:31:00,BTC/USD,29860.37,29860.37,29825.55,29825.58,8.90962158,265734.6312040164
1609584360,2021-01-02 10:46:00,BTC/USD,29770.91,29783.61,29770.91,29773.19,2.73832487,81528.6666362353
1609585260,2021-01-02 11:01:00,BTC/USD,29759.33,29772.68,29759.33,29772.68,0.37073691,11037.8313856188
1609586160,2021-01-02 11:16:00,BTC/USD,29799.08,29808.4,29785.75,29786.76,5.4607437,162657.862013412
1609587060,2021-01-02 11:31:00,BTC/USD,29720.1,29758.93,29720.1,29743.05,3.99546016,118837.171311888
1609587960,2021-01-02 11:46:00,BTC/USD,29811.38,29817.84,29801.48,29804.74,1.28506396,38300.997211170405
1609588860,2021-01-02 12:01:00,BTC/USD,29830.94,29830.94,29812.13,29812.13,5.25596729,156691.58012522772
1609589760,2021-01-02 12:16:00,BTC/USD,29961.9,30000.0,29954.41,30000.0,92.08645274,2762593.5822
1609590660,2021-01-02 12:31:00,BTC/USD,30420.1,30442.04,30275.82,30305.18,18.94284411,574066.3004654897
1609591560,2021-01-02 12:46:00,BTC/USD,30925.44,30925.44,30778.15,30808.86,24.64339662,759234.9563900533
1609592460,2021-01-02 13:01:00,BTC/USD,30658.77,30677.29,30552.86,30571.16,20.08246273,613944.1813128667
1609593360,2021-01-02 13:16:00,BTC/USD,30791.24,30832.98,30751.53,30817.15,11.4962699,354282.27394878503
1609594260,2021-01-02 13:31:00,BTC/USD,30889.72,30930.17,30850.0,30859.47,3.46172571,106827.02069597373
1609595160,2021-01-02 13:46:00,BTC/USD,31312.0,31312.0,31110.79,31120.47,40.14718647,1249399.312124041
1609596060,2021-01-02 14:01:00,BTC/USD,31500.0,31500.0,31410.59,31463.99,31.34124562,986120.638775224
1609596960,2021-01-02 14:16:00,BTC/USD,31392.81,31392.81,31257.04,31267.83,104.61896415,3271207.9858182943
1609597860,2021-01-02 14:31:00,BTC/USD,31207.09,31228.2,31174.77,31228.2,5.50675154,171965.938441428
1609598760,2021-01-02 14:46:00,BTC/USD,31292.89,31325.14,31272.83,31305.53,6.82533471,213670.72052394628
1609599660,2021-01-02 15:01:00,BTC/USD,31321.91,31378.79,31321.15,31363.22,19.30421166,605442.2372191452
1609600560,2021-01-02 15:16:00,BTC/USD,31333.71,31372.71,31320.97,31360.12,5.36244369,168166.8776116428
1609601460,2021-01-02 15:31:00,BTC/USD,31442.63,31449.84,31408.38,31430.0,2.68269569,84317.1255367
1609602360,2021-01-02 15:46:00,BTC/USD,31716.53,31726.64,31657.89,31665.0,12.40259899,392728.29701835
1609603260,2021-01-02 16:01:00,BTC/USD,31819.57,31930.0,31819.57,31918.82,21.78994424,695509.3080065969
1609604160,2021-01-02 16:16:00,BTC/USD,32042.71,32159.61,32042.71,32133.32,9.06100593,291160.2030705876
1609605060,2021-01-02 16:31:00,BTC/USD,32469.0,32557.9,32450.0,32557.9,48.0906931,1565731.97688049
1609605960,2021-01-02 16:46:00,BTC/USD,32793.03,32871.77,32705.23,32758.45,23.35919286,765210.951344667
1609606860,2021-01-02 17:01:00,BTC/USD,32650.78,32650.78,32598.52,32650.78,2.5500508,83261.147659624
1609607760,2021-01-02 17:16:00,BTC/USD,32788.84,32793.03,32684.65,32700.58,22.37634453,731719.4444108275
1609608660,2021-01-02 17:31:00,BTC/USD,32631.59,32675.82,32557.9,32601.28,11.55364193,376663.5155796704
1609609560,2021-01-02 17:46:00,BTC/USD,32781.93,32891.28,32774.78,32853.21,38.80237908,1274782.7084148468
1609610460,2021-01-02 18:01:00,BTC/USD,32942.36,32942.36,32714.46,32714.46,26.89766069,879942.4447365773
1609611360,2021-01-02 18:16:00,BTC/USD,32662.7,32721.16,32657.89,32716.13,17.40715292,569494.6778605997
1609612260,2021-01-02 18:31:00,BTC/USD,32733.27,32750.09,32705.83,32747.63,3.53136928,115643.9745748064
1609613160,2021-01-02 18:46:00,BTC/USD,32801.34,32814.84,32778.29,32814.84,7.13747032,234214.9465555488
1609614060,2021-01-02 19:01:00,BTC/USD,32871.78,32908.84,32714.46,32848.35,29.24839016,960761.356912236
1609614960,2021-01-02 19:16:00,BTC/USD,33006.25,33035.13,32937.73,32957.52,1.73372877,57139.40061185039
1609615860,2021-01-02 19:31:00,BTC/USD,33100.0,33135.0,33050.34,33089.65,15.2176702,503547.3807334301
1609616760,2021-01-02 19:46:00,BTC/USD,33207.78,33268.37,33190.03,33244.4,15.42148502,512678.016598888
1609617660,2021-01-02 20:01:00,BTC/USD,33024.11,33087.63,33024.11,33034.92,13.66439604,451402.2300297168
1609618560,2021-01-02 20:16:00,BTC/USD,32757.28,32792.41,32701.11,32739.21,5.67618481,185833.80649340007
1609619460,2021-01-02 20:31:00,BTC/USD,32335.22,32381.75,32291.02,32381.75,11.45906322,371064.52042423503
1609620360,2021-01-02 20:46:00,BTC/USD,31945.6,31989.87,31750.0,31837.19,44.73601356,1424268.9635522964
1609621260,2021-01-02 21:01:00,BTC/USD,30472.33,30970.4,30370.2,30961.87,114.58485763,3547761.465908568
1609622160,2021-01-02 21:16:00,BTC/USD,31629.79,31670.53,31568.47,31659.1,27.52501353,871417.1558476229
1609623060,2021-01-02 21:31:00,BTC/USD,31714.95,31714.95,31620.52,31677.97,6.11510943,193714.2530702571
1609623960,2021-01-02 21:46:00,BTC/USD,31584.99,31614.01,31570.11,31608.69,8.00372884,252987.3837476196
1609624860,2021-01-02 22:01:00,BTC/USD,31634.16,31688.54,31571.98,31595.21,17.58586542,555629.1109766383
1609625760,2021-01-02 22:16:00,BTC/USD,31701.05,31734.76,31679.36,31734.76,8.1834295,259699.17115942
1609626660,2021-01-02 22:31:00,BTC/USD,32267.37,32285.73,32256.25,32283.74,19.92605517,643287.5843339359
1609627560,2021-01-02 22:46:00,BTC/USD,32228.76,32250.0,32204.76,32250.0,5.92624355,191121.3544875
1609628460,2021-01-02 23:01:00,BTC/USD,32159.22,32182.74,32132.66,32164.7,7.36500414,236893.148661858
1609629360,2021-01-02 23:16:00,BTC/USD,31944.77,31992.0,31921.35,31979.21,7.57321809,242185.5316759089
1609630260,2021-01-02 23:31:00,BTC/USD,32033.3,32033.3,31961.12,31973.77,3.84028254,122788.3106689758
1609631160,2021-01-02 23:46:00,BTC/USD,31969.81,32009.4,31969.81,31989.79,1.44106677,46099.4233482783
1609632060,2021-01-03 00:01:00,BTC/USD,32221.42,32247.02,32194.14,32231.92,2.36408939,76199.14009132881
1609632960,2021-01-03 00:16:00,BTC/USD,32174.86,32188.93,32134.27,32147.02,1.61008831,51759.5411033362
1609633860,2021-01-03 00:31:00,BTC/USD,32311.45,32427.21,32301.82,32427.21,23.3825884,758232.1043903639
1609634760,2021-01-03 00:46:00,BTC/USD,32440.98,32448.98,32415.91,32422.1,0.61148334,19825.573997814
1609635660,2021-01-03 01:01:00,BTC/USD,32380.0,32460.82,32368.65,32460.82,3.28343351,106582.9441500782
1609636560,2021-01-03 01:16:00,BTC/USD,32453.43,32497.67,32453.43,32478.92,3.03924724,98711.4679681808
1609637460,2021-01-03 01:31:00,BTC/USD,32668.54,32668.54,32628.31,32642.68,3.39785851,110915.2080272068
1609638360,2021-01-03 01:46:00,BTC/USD,32716.48,32793.02,32716.48,32768.18,1.4563615,47722.315777070005
1609639260,2021-01-03 02:01:00,BTC/USD,32654.78,32688.07,32627.56,32676.94,2.75349854,89975.90658166759
1609640160,2021-01-03 02:16:00,BTC/USD,32657.11,32657.11,32629.37,32635.33,2.08076101,67906.3222124833
1609641060,2021-01-03 02:31:00,BTC/USD,32790.22,32808.43,32786.01,32786.01,0.90751816,29753.8994689416
1609641960,2021-01-03 02:46:00,BTC/USD,32889.14,32891.82,32858.87,32891.82,1.94678141,64033.18371706621
1609642860,2021-01-03 03:01:00,BTC/USD,32768.83,32768.83,32721.09,32727.33,0.65645862,21484.1378880846
1609643760,2021-01-03 03:16:00,BTC/USD,32643.0,32692.89,32643.0,32692.89,0.87930012,28746.8621001468
1609644660,2021-01-03 03:31:00,BTC/USD,32624.19,32624.19,32561.62,32601.54,11.28043491,367759.54993576143
1609645560,2021-01-03 03:46:00,BTC/USD,32564.76,32599.9,32564.76,32596.66,3.05584765,99610.426858849
1609646460,2021-01-03 04:01:00,BTC/USD,32644.62,32702.74,32644.62,32684.58,1.52522828,49851.4457359224
1609647360,2021-01-03 04:16:00,BTC/USD,32634.18,32647.22,32617.04,32619.22,1.79449853,58535.142339746606
1609648260,2021-01-03 04:31:00,BTC/USD,32648.53,32700.18,32638.83,32670.14,2.77422822,90634.4243393508
1609649160,2021-01-03 04:46:00,BTC/USD,32752.18,32772.89,32744.72,32744.72,1.05671684,34601.8970450848
1609650060,2021-01-03 05:01:00,BTC/USD,33242.18,33533.09,33242.18,33478.47,105.38497082,3528127.5840482456
1609650960,2021-01-03 05:16:00,BTC/USD,33734.34,33842.65,33734.34,33750.21,7.33182548,247450.6496333508
1609651860,2021-01-03 05:31:00,BTC/USD,34071.67,34182.0,34071.28,34126.8,30.26715895,1032921.28005486
1609652760,2021-01-03 05:46:00,BTC/USD,34013.35,34075.98,33950.0,33950.0,13.89841341,471851.1352695
1609653660,2021-01-03 06:01:00,BTC/USD,33682.76,33707.83,33668.67,33707.83,12.8942298,434636.506079334
1609654560,2021-01-03 06:16:00,BTC/USD,33858.1,33860.97,33779.79,33800.0,22.2263609,751250.99842
1609655460,2021-01-03 06:31:00,BTC/USD,33854.81,33927.31,33854.81,33896.34,18.29639268,620180.7470547912
1609656360,2021-01-03 06:46:00,BTC/USD,34075.98,34075.98,34039.42,34048.3,1.35211284,46037.143610172
1609657260,2021-01-03 07:01:00,BTC/USD,33860.98,33887.35,33779.72,33854.78,16.75201275,567135.7062084449
1609658160,2021-01-03 07:16:00,BTC/USD,34020.0,34075.98,34020.0,34073.22,5.48351521,186841.02012367625
1609659060,2021-01-03 07:31:00,BTC/USD,34505.65,34611.41,34505.65,34558.13,28.47519726,984049.5686867238
1609659960,2021-01-03 07:46:00,BTC/USD,34610.11,34661.03,34561.0,34661.03,3.25944118,112975.5885232154
1609660860,2021-01-03 08:01:00,BTC/USD,34468.81,34486.98,34389.08,34462.36,5.99099292,206463.7547664912
1609661760,2021-01-03 08:16:00,BTC/USD,34047.9,34107.08,34022.07,34073.26,2.67571279,91170.2575789954
1609662660,2021-01-03 08:31:00,BTC/USD,34353.51,34361.68,34322.57,34341.78,1.95761316,67227.92046582479
1609663560,2021-01-03 08:46:00,BTC/USD,34547.15,34614.86,34510.33,34581.07,9.27964258,320899.96963396063
1609664460,2021-01-03 09:01:00,BTC/USD,34476.56,34496.69,34444.29,34451.07,10.33725144,356129.37296704075
1609665360,2021-01-03 09:16:00,BTC/USD,34129.23,34160.67,34050.0,34122.23,20.61535231,703441.7930528513
1609666260,2021-01-03 09:31:00,BTC/USD,34004.66,34015.87,33831.66,33952.13,14.54502206,493834.4798339878
1609667160,2021-01-03 09:46:00,BTC/USD,34158.61,34168.9,34086.0,34167.58,2.62329487,89631.63733431461
1609668060,2021-01-03 10:01:00,BTC/USD,34277.0,34320.36,34267.48,34267.48,7.71149991,264253.6689359268
1609668960,2021-01-03 10:16:00,BTC/USD,33996.49,34033.61,33900.0,33958.15,24.04793243,816623.2966478046
1609669860,2021-01-03 10:31:00,BTC/USD,33705.56,33710.42,33548.84,33573.56,9.98218213,335137.3906724828
1609670760,2021-01-03 10:46:00,BTC/USD,33931.1,34064.0,33917.6,34055.77,16.62927151,566322.6458121126
1609671660,2021-01-03 11:01:00,BTC/USD,33836.18,33973.28,33813.74,33973.28,2.83566958,96336.9966288224
